kew_id,family,genus,species,infraspecies,taxon_name,authors,rank,taxonomic_status,accepted_kew_id,accepted_name,accepted_authors,parent_kew_id,parent_name,parent_authors,reviewed,publication,original_name_id
941063-1,Acanthaceae,Justicia,miguelii,,Justicia miguelii,V.A.W.Graham,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Kew Bull. 43: 605 (1988),54080-2
60456562-2,Acanthaceae,Justicia,minensis,,Justicia minensis,Profice,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Rodriguésia 61: S87 (2010),30312993-2
51139-1,Acanthaceae,Justicia,minima,,Justicia minima,A.Meeuse,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Bothalia 7: 407 (1960),
51142-1,Acanthaceae,Justicia,minutiflora,,Justicia minutiflora,Benoist,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Notul. Syst. (Paris) 14: 96 (1951),
51143-1,Acanthaceae,Justicia,minutifolia,,Justicia minutifolia,Chiov.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Bull. Misc. Inform. Kew 1941: 173 (1941),
51144-1,Acanthaceae,Justicia,mirabiloides,,Justicia mirabiloides,Lam.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Tabl. Encycl. 1: 39 (1791),
303158-2,Acanthaceae,Justicia,mirandae,,Justicia mirandae,T.F.Daniel,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,"Proc. Calif. Acad. Sci., ser. 4, 48: 266 (1995)",
77109765-1,Acanthaceae,Justicia,mkungweensis,,Justicia mkungweensis,Vollesen,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,"Fl. Trop. E. Africa, Acanth.(2): 553 (2010)",
945731-1,Acanthaceae,Justicia,modesta,,Justicia modesta,(Bremek.) V.A.W.Graham,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Kew Bull. 43: 589 (1988),46797-1
51147-1,Acanthaceae,Justicia,mogandjoensis,,Justicia mogandjoensis,De Wild.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,"Ann. Mus. Congo Belge, Bot., sér. 5, 3: 277 (1910)",
51152-1,Acanthaceae,Justicia,mollugo,,Justicia mollugo,C.B.Clarke,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,"D.Oliver & auct. suc. (eds.), Fl. Trop. Afr. 5: 200 (1900)",
306810-2,Acanthaceae,Justicia,monachinoi,,Justicia monachinoi,Wassh.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Novon 2: 66 (1992),
974491-1,Acanthaceae,Justicia,monopleurantha,,Justicia monopleurantha,(Lindau) Wassh.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Monogr. Syst. Bot. Missouri Bot. Gard. 45: 1253 (1993),311725-2
60456565-2,Acanthaceae,Justicia,monticola,,Justicia monticola,(Nees) Profice,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Rodriguésia 61: S87 (2010),55069-1
51159-1,Acanthaceae,Justicia,montis-salinarum,,Justicia montis-salinarum,A.Meeuse,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Bothalia 7: 407 (1960),
51160-1,Acanthaceae,Justicia,moretiana,,Justicia moretiana,Burm.f.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Fl. Indica: 10 (1768),
961758-1,Acanthaceae,Justicia,moritziana,,Justicia moritziana,Wassh.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Novon 2: 64 (1992),11625-2
77134767-1,Acanthaceae,Justicia,morona-santiagoensis,,Justicia morona-santiagoensis,Wassh.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Fl. Ecuador 89: 180 (2013),
51163-1,Acanthaceae,Justicia,mossambicensis,,Justicia mossambicensis,(Klotzsch) Lindau,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,"H.G.A.Engler, Pflanzenw. Ost-Afrikas, C: 373 (1895)",47611-1
51167-1,Acanthaceae,Justicia,multibracteata,,Justicia multibracteata,Benoist,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Notul. Syst. (Paris) 13: 130 (1947),
132995-2,Acanthaceae,Justicia,multicaulis,,Justicia multicaulis,Donn.Sm.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Bot. Gaz. 47: 259 (1909),
51176-1,Acanthaceae,Justicia,myuros,,Justicia myuros,Benoist,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Notul. Syst. (Paris) 5: 118 (1936),
132997-2,Acanthaceae,Justicia,namatophila,,Justicia namatophila,Leonard,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Contr. U.S. Natl. Herb. 31: 618 (1958),
77148890-1,Acanthaceae,Justicia,namibensis,,Justicia namibensis,J.C.Manning & Goldblatt,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Bothalia 44: 46 (2014),52487-1
132998-2,Acanthaceae,Justicia,nana,,Justicia nana,(Nees) Lindau,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,"H.G.A.Engler & K.A.E.Prantl, Nat. Pflanzenfam. 4(3b): 350 (1895)",53640-1
77126075-1,Acanthaceae,Justicia,nanofrutex,,Justicia nanofrutex,Champl.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Pl. Ecol. Evol. 146: 106 (2013),
51186-1,Acanthaceae,Justicia,neesiana,,Justicia neesiana,(Nees) Wall. ex T.Anderson,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,"J. Linn. Soc., Bot. 9: 513 (1867)",49069-1
20006471-1,Acanthaceae,Justicia,nelsonii,,Justicia nelsonii,(Greenm.) T.F.Daniel,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,"Proc. Calif. Acad. Sci., ser. 4, 53: 46 (2002)",31184-2
132999-2,Acanthaceae,Justicia,nematocalix,,Justicia nematocalix,Lindau,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Bot. Jahrb. Syst. 37: 642 (1906),
133001-2,Acanthaceae,Justicia,nemorosa,,Justicia nemorosa,Sw.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Prodr. Veg. Ind. Occ.: 14 (1788),
907481-1,Acanthaceae,Justicia,neomontana,,Justicia neomontana,Bennet & Sum.Chandra,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,J. Econ. Taxon. Bot. 3: 602 (1982),31181-2
941057-1,Acanthaceae,Justicia,nepalensis,,Justicia nepalensis,V.A.W.Graham,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Kew Bull. 43: 597 (1988),53692-1
51196-1,Acanthaceae,Justicia,nepeta,,Justicia nepeta,S.Moore,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,J. Bot. 18: 312 (1880),
1162573-2,Acanthaceae,Justicia,nervata,,Justicia nervata,(Lindau) Profice,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Reserva Ecol. Macaé de Cima: Aspectos Flor. Espéc. Vasc. 2: 32 (1996),131015-2
51199-1,Acanthaceae,Justicia,neurantha,,Justicia neurantha,Collett & Hemsl.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,"J. Linn. Soc., Bot. 28: 107 (1890)",
133002-2,Acanthaceae,Justicia,neurochlamys,,Justicia neurochlamys,Leonard,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Contr. U.S. Natl. Herb. 31: 517 (1958),
982507-1,Acanthaceae,Justicia,nevlingii,,Justicia nevlingii,Wassh. & T.F.Daniel,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Novon 5: 114 (1995),
77147163-1,Acanthaceae,Justicia,niassensis,,Justicia niassensis,Vollesen,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Fl. Zambes. 8(6): 174 (2015),
319379-2,Acanthaceae,Justicia,nicaraguensis,,Justicia nicaraguensis,Durkee,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Novon 9: 508 (1999),
51202-1,Acanthaceae,Justicia,nigerica,,Justicia nigerica,S.Moore,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,"A.B.Rendle & al., Cat. Pl. Oban: 81 (1913)",
51205-1,Acanthaceae,Justicia,niokolo-kobae,,Justicia niokolo-kobae,Berhaut,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,"Adansonia, n.s., 9: 400 (1969)",
77132034-1,Acanthaceae,Justicia,nkandlaensis,,Justicia nkandlaensis,(Immelman) J.C.Manning & Goldblatt,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Strelitzia 29: 790 (2012),938205-1
133004-2,Acanthaceae,Justicia,nodicaulis,,Justicia nodicaulis,(Nees) Leonard,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Los Angeles County Mus. Contr. Sci. 32: 13 (1959),46374-1
319157-2,Acanthaceae,Justicia,novogaliciana,,Justicia novogaliciana,T.F.Daniel,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,"Proc. Calif. Acad. Sci., ser. 4, 51: 488 (1999)",
133005-2,Acanthaceae,Justicia,novogranatensis,,Justicia novogranatensis,Leonard,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Contr. U.S. Natl. Herb. 31: 600 (1958),
51218-1,Acanthaceae,Justicia,nummulus,,Justicia nummulus,Benoist,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Notul. Syst. (Paris) 13: 120 (1947),
303168-2,Acanthaceae,Justicia,nuriana,,Justicia nuriana,Wassh.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Novon 2: 64 (1992),
51220-1,Acanthaceae,Justicia,nuttii,,Justicia nuttii,C.B.Clarke,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,"D.Oliver & auct. suc. (eds.), Fl. Trop. Afr. 5: 210 (1900)",
51222-1,Acanthaceae,Justicia,nyassana,,Justicia nyassana,Lindau,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Bot. Jahrb. Syst. 20: 66 (1894),
1038642-2,Acanthaceae,Justicia,oaxacana,,Justicia oaxacana,(Greenm.) T.F.Daniel,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Bol. Inst. Bot. Univ. Guadalajara 5: 120 (1998),131017-2
51223-1,Acanthaceae,Justicia,obcordata,,Justicia obcordata,Benoist,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Mém. Publiés Soc. Bot. France 1949: 95 (1950),
947244-1,Acanthaceae,Justicia,oblongifolia,,Justicia oblongifolia,(Lindau) M.E.Steiner,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Kew Bull. 44: 709 (1989),53536-1
60426725-2,Acanthaceae,Justicia,obovata,,Justicia obovata,Wassh. & J.R.I.Wood,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Kew Bull. 58: 825 (2003 publ. 2004),
935028-1,Acanthaceae,Justicia,obtusicapsula,,Justicia obtusicapsula,Hedrén,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Bull. Jard. Bot. Natl. Belg. 58: 151 (1988),
51233-1,Acanthaceae,Justicia,ochroleuca,,Justicia ochroleuca,Blume,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Bijdr. Fl. Ned. Ind.: 786 (1826),
51237-1,Acanthaceae,Justicia,odora,,Justicia odora,(Forssk.) Lam.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Encycl. 1: 629 (1785),47280-1
77134763-1,Acanthaceae,Justicia,oellgaardii,,Justicia oellgaardii,Wassh.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Fl. Ecuador 89: 160 (2013),
326816-2,Acanthaceae,Justicia,oldemanii,,Justicia oldemanii,Wassh.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Brittonia 54: 288 (2002 publ. 2003),
77202498-1,Acanthaceae,Justicia,olmeca,,Justicia olmeca,T.F.Daniel,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,"Proc. Calif. Acad. Sci., ser. 4, 66: 73 (2019)",
996329-1,Acanthaceae,Justicia,oncodes,,Justicia oncodes,(Lindau) Wassh. & C.Ezcurra,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Candollea 52: 175 (1997),204835-2
51244-1,Acanthaceae,Justicia,onilahensis,,Justicia onilahensis,Benoist,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Notul. Syst. (Paris) 13: 130 (1947),
928439-1,Acanthaceae,Justicia,oranensis,,Justicia oranensis,N.De Marco & Ter.Ruiz,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Publ. Esp. Inst. Lillo 1187: 46 (1976),
945730-1,Acanthaceae,Justicia,orbicularis,,Justicia orbicularis,(Lindau) V.A.W.Graham,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Kew Bull. 43: 587 (1988),48061-1
51250-1,Acanthaceae,Justicia,orchioides,,Justicia orchioides,L.f.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Suppl. Pl.: 85 (1782),
133009-2,Acanthaceae,Justicia,oreadum,,Justicia oreadum,S.Moore,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,"Trans. Linn. Soc. London, Bot. 4: 429 (1895)",
51253-1,Acanthaceae,Justicia,oreophila,,Justicia oreophila,C.B.Clarke,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,"J.D.Hooker, Fl. Brit. India 4: 526 (1885)",
133010-2,Acanthaceae,Justicia,oreopola,,Justicia oreopola,Leonard,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Contr. U.S. Natl. Herb. 31: 503 (1958),
939043-1,Acanthaceae,Justicia,ornatopila,,Justicia ornatopila,Ensermu,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Nordic J. Bot. 9: 399 (1989 publ. 1990),
51259-1,Acanthaceae,Justicia,ornithopoda,,Justicia ornithopoda,Benoist,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Notul. Syst. (Paris) 9: 71 (1940),
279136-2,Acanthaceae,Justicia,orosiensis,,Justicia orosiensis,Durkee,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,"Fieldiana, Bot., n.s., 18: 56 (1986)",
51260-1,Acanthaceae,Justicia,otophora,,Justicia otophora,C.B.Clarke,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,"J. Asiat. Soc. Bengal, Pt. 2, Nat. Hist. 74: 686 (1908)",
51262-1,Acanthaceae,Justicia,ovalis,,Justicia ovalis,Ridl.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,J. Fed. Malay States Mus. 10: 150 (1920),
133014-2,Acanthaceae,Justicia,oxypages,,Justicia oxypages,Leonard,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Bol. Soc. Venez. Ci. Nat. 21: 9 (1959),
51269-1,Acanthaceae,Justicia,pacifica,,Justicia pacifica,(Oerst.) Hemsl.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,"Biol. Cent.-Amer., Bot. 2: 515 (1882)",45081-1
77134755-1,Acanthaceae,Justicia,palaciosii,,Justicia palaciosii,Wassh.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Fl. Ecuador 89: 158 (2013),
51271-1,Acanthaceae,Justicia,pallida,,Justicia pallida,J.B.Imlay,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Bull. Misc. Inform. Kew 1939: 146 (1939),
133015-2,Acanthaceae,Justicia,palmeri,,Justicia palmeri,Rose,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Contr. U.S. Natl. Herb. 1: 75 (1890),
133016-2,Acanthaceae,Justicia,pampolystachys,,Justicia pampolystachys,Leonard,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Contr. U.S. Natl. Herb. 31: 541 (1958),
51276-1,Acanthaceae,Justicia,panamense,,Justicia panamense,Durkee,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Ann. Missouri Bot. Gard. 65: 220 (1978),
303961-2,Acanthaceae,Justicia,panarensis,,Justicia panarensis,Wassh.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Novon 2: 70 (1992),
51277-1,Acanthaceae,Justicia,panduriformis,,Justicia panduriformis,Benoist,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Notul. Syst. (Paris) 5: 116 (1936),
133020-2,Acanthaceae,Justicia,pannieri,,Justicia pannieri,Leonard,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Bol. Soc. Venez. Ci. Nat. 21: 10 (1959),
60456566-2,Acanthaceae,Justicia,parabolica,,Justicia parabolica,(Nees) Profice,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Rodriguésia 61: S87 (2010),234782-2
77151635-1,Acanthaceae,Justicia,paracambi,,Justicia paracambi,Braz,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Phytotaxa 236: 185 (2015),
60453452-2,Acanthaceae,Justicia,parahyba,,Justicia parahyba,P.L.R.Moraes,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Neodiversity 4: 5 (2009),52163-1
961757-1,Acanthaceae,Justicia,parguazensis,,Justicia parguazensis,Wassh.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Novon 2: 64 (1992),54086-2
300118-2,Acanthaceae,Justicia,parimensis,,Justicia parimensis,Wassh.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Novon 2: 79 (1992),
301649-2,Acanthaceae,Justicia,paruana,,Justicia paruana,Wassh.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Novon 2: 70 (1992),
133023-2,Acanthaceae,Justicia,parvibracteata,,Justicia parvibracteata,Leonard,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,"Publ. Field Mus. Nat. Hist., Bot. Ser. 18: 1231 (1938)",
51297-1,Acanthaceae,Justicia,paspaloides,,Justicia paspaloides,Benoist,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Notul. Syst. (Paris) 9: 70 (1940),
77134745-1,Acanthaceae,Justicia,pastazana,,Justicia pastazana,Wassh.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Fl. Ecuador 89: 128 (2013),
51299-1,Acanthaceae,Justicia,patentiflora,,Justicia patentiflora,Hemsl.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Hooker's Icon. Pl. 28: t. 2792 (1905),
77107801-1,Acanthaceae,Justicia,pathanamthittiensis,,Justicia pathanamthittiensis,Remadevi & Binoj Kumar,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,J. Econ. Taxon. Bot. 32: 660 (2008),
315776-2,Acanthaceae,Justicia,paucifolia,,Justicia paucifolia,T.F.Daniel,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Bol. Inst. Bot. Univ. Guadalajara 5: 122 (1998),
51306-1,Acanthaceae,Justicia,paucinervis,,Justicia paucinervis,Benoist,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Mém. Publiés Soc. Bot. France 1949: 98 (1950),
77126073-1,Acanthaceae,Justicia,pedemontana,,Justicia pedemontana,Champl.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Pl. Ecol. Evol. 146: 103 (2013),
51315-1,Acanthaceae,Justicia,pedestris,,Justicia pedestris,Benoist,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Notul. Syst. (Paris) 8: 158 (1939),
133032-2,Acanthaceae,Justicia,pedicellata,,Justicia pedicellata,D.N.Gibson,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,"Fieldiana, Bot. 34(6): 70 (1972)",
934495-1,Acanthaceae,Justicia,pedropalensis,,Justicia pedropalensis,J.R.I.Wood,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Kew Bull. 43: 42 (1988),
133033-2,Acanthaceae,Justicia,pelianthia,,Justicia pelianthia,Leonard,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Contr. U.S. Natl. Herb. 31: 591 (1958),
300511-2,Acanthaceae,Justicia,peninsularis,,Justicia peninsularis,Gómez-Laur. & Hammel,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Novon 4: 355 (1994),
133035-2,Acanthaceae,Justicia,peratanthoides,,Justicia peratanthoides,Urb. & Ekman,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Ark. Bot. 22A(8): 93 (1929),
51324-1,Acanthaceae,Justicia,periplocifolia,,Justicia periplocifolia,Jacq.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Collectanea 5: 5 (1797),
51328-1,Acanthaceae,Justicia,petiolaris,,Justicia petiolaris,(Nees) T.Anderson,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,"J. Proc. Linn. Soc., Bot. 7: 39 (1864)",45088-1
133039-2,Acanthaceae,Justicia,petraea,,Justicia petraea,Leonard,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Contr. U.S. Natl. Herb. 31: 633 (1958),
77109769-1,Acanthaceae,Justicia,petterssonii,,Justicia petterssonii,(Hedrén) Vollesen,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,"Fl. Trop. E. Africa, Acanth.(2): 580 (2010)",951681-1
77195367-1,Acanthaceae,Justicia,phaeocarpa,,Justicia phaeocarpa,(Nees) Costa-Lima & E.C.O.Chagas,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Phytotaxa 393: 128 (2019),49378-1
133040-2,Acanthaceae,Justicia,pharmacodes,,Justicia pharmacodes,Leonard,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Contr. U.S. Natl. Herb. 31: 557 (1958),
51333-1,Acanthaceae,Justicia,phillipsiae,,Justicia phillipsiae,Rendle,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,J. Bot. 35: 378 (1897),
133041-2,Acanthaceae,Justicia,phlebodes,,Justicia phlebodes,Leonard & Gentry,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Brittonia 6: 327 (1948),
133042-2,Acanthaceae,Justicia,phlebophylla,,Justicia phlebophylla,Leonard,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Contr. U.S. Natl. Herb. 31: 587 (1958),
51336-1,Acanthaceae,Justicia,phlomoides,,Justicia phlomoides,Mildbr.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Bull. Jard. Bot. État Bruxelles 14: 359 (1937),
996328-1,Acanthaceae,Justicia,phyllocalyx,,Justicia phyllocalyx,(Lindau) Wassh. & C.Ezcurra,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Candollea 52: 175 (1997),204838-2
51337-1,Acanthaceae,Justicia,phyllostachys,,Justicia phyllostachys,C.B.Clarke,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,"D.Oliver & auct. suc. (eds.), Fl. Trop. Afr. 5: 188 (1899)",
133043-2,Acanthaceae,Justicia,physogaster,,Justicia physogaster,Lindau,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Bull. Herb. Boissier 5: 672 (1897),
133044-2,Acanthaceae,Justicia,phytolaccoides,,Justicia phytolaccoides,Leonard,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Contr. U.S. Natl. Herb. 31: 560 (1958),
945738-1,Acanthaceae,Justicia,piauhiensis,,Justicia piauhiensis,(Nees) V.A.W.Graham,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Kew Bull. 43: 601 (1988),284290-2
133046-2,Acanthaceae,Justicia,pilosa,,Justicia pilosa,(Nees) Lindau,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,"H.G.A.Engler & K.A.E.Prantl, Nat. Pflanzenfam. 4(3b): 350 (1895)",45089-1
962380-1,Acanthaceae,Justicia,pilosella,,Justicia pilosella,(Nees) Hilsenb.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Pl. Syst. Evol. 169: 225 (1990),281000-2
51345-1,Acanthaceae,Justicia,pilosocordata,,Justicia pilosocordata,C.B.Clarke,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,"D.Oliver & auct. suc. (eds.), Fl. Trop. Afr. 5: 207 (1900)",
51346-1,Acanthaceae,Justicia,pilosula,,Justicia pilosula,Benoist,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Notul. Syst. (Paris) 12: 142 (1946),
60440224-2,Acanthaceae,Justicia,pilzii,,Justicia pilzii,T.F.Daniel,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Contr. Univ. Michigan Herb. 24: 78 (2005),
51347-1,Acanthaceae,Justicia,pinensis,,Justicia pinensis,S.Moore,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,"J. Linn. Soc., Bot. 45: 374 (1921)",
51348-1,Acanthaceae,Justicia,pinguior,,Justicia pinguior,C.B.Clarke,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,"D.Oliver & auct. suc. (eds.), Fl. Trop. Afr. 5: 197 (1900)",
51349-1,Acanthaceae,Justicia,pittieri,,Justicia pittieri,Lindau,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,"T.A.Durand & H.F.Pittier, Primit. Fl. Costaric. 2: 312 (1900)",
51352-1,Acanthaceae,Justicia,platysepala,,Justicia platysepala,(S.Moore) P.G.Mey.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Mitt. Bot. Staatssamml. München 2: 170 (1956),52525-1
51353-1,Acanthaceae,Justicia,plebeia,,Justicia plebeia,Benoist,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Notul. Syst. (Paris) 13: 8 (1947),
60476870-2,Acanthaceae,Justicia,plectranthoides,,Justicia plectranthoides,Vollesen & I.Darbysh.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Kew Bull. 73(4)-45: 2 (2018),48055-1
77134746-1,Acanthaceae,Justicia,plowmanii,,Justicia plowmanii,Wassh.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Fl. Ecuador 89: 130 (2013),
51360-1,Acanthaceae,Justicia,plumbaginifolia,,Justicia plumbaginifolia,J.Jacq.,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Ecl. Pl. Rar. 1: 20 (1811),
60426705-2,Acanthaceae,Justicia,pluriformis,,Justicia pluriformis,Wassh. & J.R.I.Wood,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Kew Bull. 58: 786 (2003 publ. 2004),
133051-2,Acanthaceae,Justicia,poeppigiana,,Justicia poeppigiana,(Nees) Lindau,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Beibl. Bot. Jahrb. Syst. 48: 20 (1894),52171-1
51362-1,Acanthaceae,Justicia,poggei,,Justicia poggei,Lindau,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Bot. Jahrb. Syst. 20: 61 (1894),
60456568-2,Acanthaceae,Justicia,pohliana,,Justicia pohliana,Profice,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Rodriguésia 61: S87 (2010),30354435-2
51363-1,Acanthaceae,Justicia,poilanei,,Justicia poilanei,Benoist,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Notul. Syst. (Paris) 5: 125 (1936),
1148098-2,Acanthaceae,Justicia,polita,,Justicia polita,(Nees) Profice,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Reserva Ecol. Macaé de Cima: Aspectos Flor. Espéc. Vasc. 2: 30 (1996),315547-2
51365-1,Acanthaceae,Justicia,polyantha,,Justicia polyantha,Benoist,SPECIES,Accepted,,,,326849-2,Justicia,L.,In review,Notul. Syst. (Paris) 13: 125 (1947),
